,Unnamed: 0,level_0,index,Rooms,Date,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude,Price,Type(h),Type(t),Type(u),Method(S),Method(SP),Method(PI),Method(VB),Method(SA),big,medium,small
2384,4014,4014,4014,2,2016,2.0,1.0,1.0,1963.502732240437,,1963.502732240437,-37.7547,144.9107,411000.0,0,0,1,0,1,0,0,0,1,0,0
2385,4015,4015,4015,4,2016,4.0,2.0,2.0,503.0,160.0,2008.0,-37.7513,144.8925,1275000.0,1,0,0,0,1,0,0,0,0,1,0
2386,4016,4016,4016,5,2016,5.0,2.0,2.0,611.0,,1963.502732240437,-37.7527,144.9237,1800000.0,1,0,0,1,0,0,0,0,1,0,0
2387,4017,4017,4017,4,2016,4.0,3.0,1.0,475.0,272.0,2007.0,-37.7418,144.8938,1590000.0,1,0,0,0,1,0,0,0,1,0,0
2388,4018,4018,4018,2,2016,2.0,1.0,2.0,1963.502732240437,93.0,1972.0,-37.7598,144.9128,606000.0,0,0,1,0,1,0,0,0,0,1,0
2389,4019,4019,4019,3,2016,3.0,2.0,1.0,619.0,137.0,1930.0,-37.7543,144.9318,1385000.0,1,0,0,0,1,0,0,0,0,1,0
2390,4020,4020,4020,3,2016,3.0,2.0,1.0,160.0,129.0,1985.0,-37.7403,144.8989,650000.0,0,1,0,0,1,0,0,0,1,0,0
2391,4022,4022,4022,2,2016,2.0,1.0,1.0,1963.502732240437,72.0,1960.0,-37.7545,144.8964,460000.0,0,0,1,0,1,0,0,0,1,0,0
2392,4024,4024,4024,3,2016,3.0,2.0,1.0,291.0,224.0,2013.0,-37.7499,144.8927,1000000.0,0,1,0,0,0,0,0,1,0,1,0
2393,4025,4025,4025,3,2016,3.0,1.0,1.0,464.0,,1963.502732240437,-37.7545,144.9332,980000.0,1,0,0,0,1,0,0,0,1,0,0
2394,4027,4027,4027,2,2016,2.0,1.0,2.0,1963.502732240437,73.0,1975.0,-37.7486,144.9072,520000.0,0,0,1,0,0,0,0,1,1,0,0
2395,4029,4029,4029,2,2016,2.0,1.0,1.0,160.0,,1963.502732240437,-37.7421,144.8995,585000.0,0,0,1,0,0,0,0,1,1,0,0
2396,4030,4030,4030,4,2016,4.0,2.0,2.0,696.0,,1963.502732240437,-37.7465,144.8983,1295000.0,1,0,0,0,1,0,0,0,1,0,0
2397,4031,4031,4031,3,2016,3.0,1.0,2.0,190.0,142.0,1999.0,-37.7418,144.8918,720000.0,0,1,0,0,1,0,0,0,0,0,1
2398,4032,4032,4032,2,2016,2.0,1.0,1.0,196.0,,1963.502732240437,-37.7515,144.9084,732500.0,1,0,0,0,1,0,0,0,1,0,0
2399,4033,4033,4033,4,2016,4.0,1.0,2.0,638.0,227.0,1900.0,-37.7523,144.9052,1635000.0,1,0,0,0,0,0,0,1,1,0,0
2400,4034,4034,4034,2,2016,2.0,1.0,1.0,1963.502732240437,73.0,2010.0,-37.7504,144.9138,485000.0,0,0,1,0,0,0,1,0,0,0,1
2401,4035,4035,4035,3,2016,3.0,1.0,3.0,503.0,,1963.502732240437,-37.7463,144.8934,980000.0,1,0,0,0,1,0,0,0,0,1,0
2402,4036,4036,4036,3,2016,3.0,2.0,2.0,282.0,,1963.502732240437,-37.7468,144.9051,840000.0,0,0,1,0,1,0,0,0,1,0,0
2403,4037,4037,4037,2,2016,2.0,1.0,2.0,244.0,,1915.0,-37.7543,144.9307,1001000.0,1,0,0,0,1,0,0,0,1,0,0
2404,4038,4038,4038,3,2016,3.0,2.0,1.0,1963.502732240437,,1963.502732240437,-37.7546,144.9134,891000.0,0,0,1,0,1,0,0,0,0,1,0
2405,4040,4040,4040,2,2016,2.0,1.0,2.0,502.0,,1963.502732240437,-37.7498,144.9048,800000.0,0,0,1,0,1,0,0,0,0,0,1
2406,4041,4041,4041,5,2016,5.0,3.0,2.0,700.0,454.0,1988.0,-37.7461,144.9173,1575000.0,1,0,0,1,0,0,0,0,0,1,0
2407,4042,4042,4042,1,2016,1.0,1.0,1.0,1963.502732240437,49.0,1960.0,-37.7475,144.9194,280000.0,0,0,1,0,0,0,1,0,0,0,1
2408,4043,4043,4043,4,2016,3.0,2.0,1.0,683.0,145.0,1920.0,-37.7439,144.9195,1467000.0,1,0,0,0,1,0,0,0,0,1,0
2409,4044,4044,4044,3,2016,3.0,1.0,0.0,438.0,,1963.502732240437,-37.754,144.926,770000.0,1,0,0,0,1,0,0,0,0,1,0
2410,4045,4045,4045,2,2016,2.0,1.0,1.0,1963.502732240437,,1963.502732240437,-37.7534,144.9242,446000.0,0,0,1,0,1,0,0,0,1,0,0
2411,4046,4046,4046,2,2016,2.0,1.0,1.0,649.0,108.0,1950.0,-37.7445,144.9133,890000.0,1,0,0,1,0,0,0,0,1,0,0
2412,4047,4047,4047,2,2016,3.0,1.0,2.0,319.0,120.0,1920.0,-37.7555,144.9118,870000.0,1,0,0,1,0,0,0,0,1,0,0
2413,4048,4048,4048,4,2016,4.0,2.0,2.0,858.0,,1963.502732240437,-37.7442,144.8934,1500000.0,1,0,0,0,1,0,0,0,1,0,0
2414,4049,4049,4049,3,2016,2.0,1.0,2.0,635.0,,1963.502732240437,-37.74,144.8941,1266000.0,1,0,0,0,1,0,0,0,0,1,0
2415,4050,4050,4050,3,2016,3.0,1.0,1.0,551.0,114.0,1950.0,-37.7571,144.9335,1134000.0,1,0,0,0,1,0,0,0,1,0,0
2416,4051,4051,4051,5,2016,5.0,2.0,5.0,963.0,,1963.502732240437,-37.7501,144.9048,1756000.0,1,0,0,0,1,0,0,0,0,0,1
2417,4052,4052,4052,1,2016,1.0,1.0,1.0,1963.502732240437,52.0,1970.0,-37.7547,144.9107,320500.0,0,0,1,0,1,0,0,0,1,0,0
2418,4053,4053,4053,2,2016,2.0,1.0,1.0,156.0,,1994.0,-37.746,144.9153,650000.0,0,0,1,0,1,0,0,0,1,0,0
2419,4054,4054,4054,2,2016,2.0,1.0,2.0,477.0,143.0,1960.0,-37.7503,144.911,1065000.0,1,0,0,0,0,0,0,1,1,0,0
2420,4055,4055,4055,2,2016,2.0,1.0,1.0,206.0,,1963.502732240437,-37.7426,144.9,667000.0,0,0,1,0,1,0,0,0,1,0,0
2421,4056,4056,4056,4,2016,4.0,2.0,2.0,601.0,250.0,2010.0,-37.7434,144.9256,1610000.0,1,0,0,0,1,0,0,0,0,1,0
2422,4057,4057,4057,3,2017,3.0,1.0,3.0,855.0,,1963.502732240437,-37.7432,144.8947,1695000.0,1,0,0,0,1,0,0,0,1,0,0
2423,4058,4058,4058,2,2017,2.0,1.0,2.0,225.0,107.0,1990.0,-37.7548,144.9113,930000.0,1,0,0,0,1,0,0,0,1,0,0
2424,4059,4059,4059,4,2017,4.0,1.0,1.0,700.0,,1963.502732240437,-37.755,144.9233,1870000.0,1,0,0,0,1,0,0,0,1,0,0
2425,4060,4060,4060,2,2017,2.0,1.0,1.0,1963.502732240437,68.0,1975.0,-37.7461,144.9058,395000.0,0,0,1,0,0,0,1,0,1,0,0
2426,4061,4061,4061,4,2017,4.0,2.0,2.0,705.0,,1963.502732240437,-37.7497,144.9089,1726000.0,1,0,0,0,1,0,0,0,1,0,0
2427,4062,4062,4062,3,2017,3.0,1.0,1.0,420.0,,1963.502732240437,-37.7441,144.9041,1050000.0,1,0,0,0,1,0,0,0,1,0,0
2428,4063,4063,4063,3,2017,3.0,1.0,1.0,687.0,120.0,2016.0,-37.7442,144.9045,1470000.0,1,0,0,0,1,0,0,0,1,0,0
2429,4065,4065,4065,3,2017,3.0,1.0,1.0,175.0,,1963.502732240437,-37.7393,144.894,801500.0,1,0,0,0,1,0,0,0,1,0,0
2430,4066,4066,4066,2,2017,2.0,1.0,1.0,1963.502732240437,,2011.0,-37.7444,144.9116,480000.0,0,0,1,0,0,0,0,1,0,1,0
2431,4069,4069,4069,3,2016,3.0,1.0,2.0,388.0,,1910.0,-37.7508,144.9163,1475000.0,1,0,0,1,0,0,0,0,0,0,1
2432,4070,4070,4070,3,2016,3.0,1.0,1.0,253.0,145.0,1997.0,-37.7397,144.898,750000.0,0,1,0,0,0,0,0,1,0,1,0
2433,4072,4072,4072,2,2016,2.0,1.0,1.0,1963.502732240437,66.0,1970.0,-37.7554,144.9127,390000.0,0,0,1,0,0,0,0,1,1,0,0
2434,4073,4073,4073,2,2016,2.0,1.0,1.0,1963.502732240437,,1963.502732240437,-37.7494,144.921,453000.0,0,0,1,0,1,0,0,0,1,0,0
2435,4074,4074,4074,2,2016,2.0,1.0,1.0,1963.502732240437,,1963.502732240437,-37.7535,144.9068,420000.0,0,0,1,0,1,0,0,0,0,1,0
2436,4075,4075,4075,4,2016,4.0,2.0,2.0,1963.502732240437,180.0,2013.0,-37.7465,144.91,1170000.0,0,0,1,0,0,0,1,0,1,0,0
2437,4076,4076,4076,4,2016,4.0,3.0,1.0,519.0,218.0,1930.0,-37.7517,144.9086,1600000.0,1,0,0,0,0,0,1,0,0,1,0
2438,4077,4077,4077,4,2016,4.0,1.0,2.0,638.0,227.0,1900.0,-37.7523,144.9052,1535000.0,1,0,0,0,0,0,1,0,1,0,0
2439,4079,4079,4079,3,2016,3.0,2.0,2.0,383.0,,1963.502732240437,-37.7565,144.9241,1400000.0,1,0,0,0,0,0,1,0,1,0,0
2440,4080,4080,4080,2,2016,2.0,1.0,1.0,1963.502732240437,66.0,1970.0,-37.7461,144.9079,435000.0,0,0,1,0,1,0,0,0,1,0,0
2441,4085,4085,4085,2,2016,2.0,1.0,1.0,1963.502732240437,,1963.502732240437,-37.7534,144.9242,457000.0,0,0,1,0,1,0,0,0,1,0,0
2442,4086,4086,4086,3,2016,3.0,2.0,1.0,605.0,138.0,1920.0,-37.7546,144.9042,1460000.0,1,0,0,0,1,0,0,0,0,0,1
2443,4087,4087,4087,2,2016,2.0,1.0,1.0,1963.502732240437,106.0,1940.0,-37.7412,144.8974,736000.0,0,0,1,0,1,0,0,0,1,0,0
2444,4088,4088,4088,2,2016,2.0,1.0,1.0,121.0,,1970.0,-37.7401,144.8923,405000.0,0,0,1,0,1,0,0,0,1,0,0
2445,4089,4089,4089,2,2016,2.0,1.0,1.0,1963.502732240437,65.0,1970.0,-37.745,144.915,450000.0,0,0,1,0,0,0,1,0,0,1,0
2446,4090,4090,4090,2,2016,2.0,1.0,1.0,250.0,104.0,1988.0,-37.7457,144.9061,740000.0,0,0,1,0,1,0,0,0,1,0,0
2447,4092,4092,4092,2,2017,2.0,1.0,1.0,201.0,80.0,1995.0,-37.7454,144.928,691000.0,0,0,1,0,0,0,1,0,0,1,0
2448,4093,4093,4093,2,2017,2.0,1.0,0.0,1963.502732240437,,1963.502732240437,-37.7558,144.9233,370000.0,0,0,1,0,0,0,0,1,0,1,0
2449,4095,4095,4095,4,2017,4.0,2.0,3.0,715.0,273.0,1920.0,-37.7582,144.9128,2355000.0,1,0,0,0,1,0,0,0,0,1,0
2450,4096,4096,4096,2,2017,2.0,1.0,1.0,1963.502732240437,,1963.502732240437,-37.7488,144.9165,1255000.0,1,0,0,0,1,0,0,0,0,1,0
2451,4097,4097,4097,4,2017,4.0,1.0,2.0,650.0,,1950.0,-37.7452,144.8941,1560000.0,1,0,0,0,1,0,0,0,1,0,0
2452,4099,4099,4099,3,2016,3.0,1.0,4.0,687.0,,1963.502732240437,-37.7585,144.9316,1330000.0,1,0,0,0,1,0,0,0,1,0,0
2453,4100,4100,4100,3,2016,3.0,2.0,1.0,858.0,165.0,1938.0,-37.7417,144.8961,1625000.0,1,0,0,0,1,0,0,0,1,0,0
2454,4101,4101,4101,3,2016,3.0,1.0,0.0,300.0,145.0,1900.0,-37.7548,144.9315,1150000.0,1,0,0,0,1,0,0,0,0,0,1
2455,4105,4105,4105,3,2016,3.0,1.0,1.0,325.0,,1963.502732240437,-37.7525,144.9232,1085000.0,1,0,0,0,1,0,0,0,1,0,0
2456,4106,4106,4106,6,2016,7.0,2.0,2.0,870.0,,1963.502732240437,-37.7517,144.9018,1800000.0,1,0,0,0,0,0,0,1,0,0,1
2457,4107,4107,4107,2,2016,2.0,1.0,1.0,1963.502732240437,68.0,1970.0,-37.754,144.9209,360000.0,0,0,1,0,0,0,0,1,1,0,0
2458,4108,4108,4108,2,2016,2.0,1.0,1.0,170.0,88.0,1994.0,-37.7475,144.8959,645000.0,0,0,1,0,0,0,1,0,1,0,0
2459,4110,4110,4110,1,2016,1.0,1.0,1.0,1963.502732240437,125.0,1970.0,-37.7523,144.9221,250000.0,0,0,1,0,0,0,0,1,0,1,0
2460,4111,4111,4111,3,2016,3.0,2.0,2.0,563.0,,1963.502732240437,-37.7579,144.9114,1630000.0,1,0,0,0,1,0,0,0,1,0,0
2461,4112,4112,4112,3,2016,3.0,2.0,1.0,580.0,,1963.502732240437,-37.753,144.891,850000.0,1,0,0,1,0,0,0,0,0,1,0
2462,4113,4113,4113,3,2016,3.0,1.0,1.0,862.0,135.0,1970.0,-37.7399,144.8964,872000.0,0,0,1,0,1,0,0,0,1,0,0
2463,4114,4114,4114,3,2016,3.0,2.0,2.0,247.0,,1963.502732240437,-37.7462,144.8949,935000.0,0,1,0,1,0,0,0,0,0,1,0
2464,4115,4115,4115,2,2016,2.0,1.0,1.0,1963.502732240437,83.0,1975.0,-37.7543,144.9066,630000.0,0,0,1,0,1,0,0,0,1,0,0
2465,4116,4116,4116,2,2016,2.0,1.0,1.0,1011.0,77.0,1970.0,-37.7556,144.9132,440000.0,0,0,1,0,1,0,0,0,0,1,0
2466,4117,4117,4117,5,2016,5.0,3.0,2.0,657.0,284.0,1930.0,-37.7548,144.9098,1811000.0,1,0,0,0,1,0,0,0,1,0,0
2467,4118,4118,4118,3,2016,3.0,2.0,3.0,440.0,190.0,1930.0,-37.7524,144.9074,1500000.0,1,0,0,1,0,0,0,0,0,0,1
2468,4122,4122,4122,3,2016,3.0,1.0,2.0,605.0,,1963.502732240437,-37.7541,144.9265,1290000.0,1,0,0,0,1,0,0,0,1,0,0
2469,4125,4125,4125,3,2016,3.0,1.0,1.0,429.0,,1963.502732240437,-37.7453,144.9183,1045000.0,1,0,0,0,1,0,0,0,1,0,0
2470,4126,4126,4126,3,2016,3.0,1.0,1.0,618.0,132.0,1960.0,-37.7442,144.9249,1290000.0,1,0,0,0,1,0,0,0,1,0,0
2471,4128,4128,4128,2,2016,2.0,1.0,1.0,414.0,,1963.502732240437,-37.7466,144.8941,953000.0,1,0,0,0,1,0,0,0,1,0,0
2472,4129,4129,4129,3,2016,3.0,1.0,2.0,1963.502732240437,700.0,1915.0,-37.7566,144.9155,1100000.0,1,0,0,1,0,0,0,0,0,1,0
2473,4130,4130,4130,3,2016,3.0,1.0,1.0,1963.502732240437,,1963.502732240437,-37.752,144.9079,820000.0,0,0,1,0,1,0,0,0,1,0,0
2474,4131,4131,4131,4,2016,3.0,2.0,2.0,411.0,266.0,1996.0,-37.757,144.9251,1270000.0,1,0,0,1,0,0,0,0,1,0,0
2475,4132,4132,4132,3,2016,3.0,2.0,1.0,400.0,168.0,1910.0,-37.7542,144.9117,1445000.0,1,0,0,0,1,0,0,0,1,0,0
2476,4133,4133,4133,4,2016,3.0,1.0,2.0,533.0,127.0,1950.0,-37.7509,144.8922,1113000.0,1,0,0,0,1,0,0,0,0,1,0
2477,4134,4134,4134,2,2016,2.0,1.0,1.0,1963.502732240437,59.0,1960.0,-37.7482,144.908,370000.0,0,0,1,0,0,0,0,1,1,0,0
2478,4135,4135,4135,3,2016,3.0,2.0,2.0,625.0,,1963.502732240437,-37.7489,144.9073,1505000.0,1,0,0,0,1,0,0,0,1,0,0
2479,4136,4136,4136,2,2016,2.0,1.0,1.0,1963.502732240437,,1970.0,-37.7451,144.9145,590000.0,0,1,0,0,1,0,0,0,0,1,0
2480,4137,4137,4137,2,2016,2.0,1.0,1.0,1969.5217391304348,56.0,1975.0,-37.7428,144.9086,396000.0,0,0,1,0,1,0,0,0,1,0,0
2481,4138,4138,4138,3,2016,3.0,2.0,2.0,758.0,,1969.5217391304348,-37.7401,144.9013,1580000.0,1,0,0,0,1,0,0,0,1,0,0
2482,4139,4139,4139,2,2016,2.0,1.0,1.0,999.0,,1970.0,-37.7396,144.902,393000.0,0,0,1,0,1,0,0,0,0,1,0
2483,4140,4140,4140,1,2016,1.0,1.0,1.0,1969.5217391304348,,1969.5217391304348,-37.7428,144.9086,260000.0,0,0,1,0,1,0,0,0,0,1,0
2484,4141,4141,4141,3,2016,3.0,1.0,1.0,766.0,,1969.5217391304348,-37.7388,144.9006,1320000.0,1,0,0,0,1,0,0,0,0,1,0
2485,4142,4142,4142,2,2016,2.0,1.0,1.0,88.0,59.0,1960.0,-37.7389,144.8998,450000.0,0,0,1,0,0,0,1,0,1,0,0
2486,4144,4144,4144,5,2017,5.0,3.0,2.0,463.0,196.0,1930.0,-37.7379,144.9022,1360000.0,1,0,0,0,1,0,0,0,1,0,0
2487,4145,4145,4145,2,2016,2.0,1.0,1.0,1969.5217391304348,65.0,1960.0,-37.7433,144.9074,340000.0,0,0,1,0,0,0,1,0,1,0,0
2488,4146,4146,4146,3,2016,3.0,2.0,1.0,1969.5217391304348,134.0,2002.0,-37.7364,144.8977,765000.0,0,0,1,0,1,0,0,0,1,0,0
2489,4147,4147,4147,4,2016,3.0,2.0,2.0,607.0,,1940.0,-37.7371,144.8973,1605000.0,1,0,0,0,1,0,0,0,1,0,0
2490,4148,4148,4148,3,2016,3.0,2.0,2.0,189.0,104.0,2009.0,-37.7374,144.9006,712000.0,0,0,1,0,1,0,0,0,1,0,0
2491,4149,4149,4149,3,2017,3.0,2.0,2.0,10100.0,,1969.5217391304348,-37.7376,144.8954,1425000.0,1,0,0,0,1,0,0,0,0,1,0
2492,4151,4151,4151,3,2016,3.0,2.0,0.0,327.0,144.0,1910.0,-37.7723,145.0179,1250000.0,1,0,0,0,0,0,0,1,1,0,0
2493,4153,4153,4153,3,2016,3.0,1.0,2.0,309.0,110.0,2000.0,-37.7828,145.0154,1350000.0,1,0,0,1,0,0,0,0,0,1,0
2494,4155,4155,4155,3,2016,2.0,1.0,2.0,530.0,,1953.6326530612248,-37.7788,145.0203,1125000.0,1,0,0,0,1,0,0,0,1,0,0
2495,4156,4156,4156,3,2016,3.0,1.0,1.0,235.0,,1900.0,-37.7698,145.0183,1064000.0,1,0,0,0,1,0,0,0,1,0,0
2496,4158,4158,4158,2,2016,2.0,1.0,2.0,537.0,92.0,1950.0,-37.7689,145.0177,1220000.0,1,0,0,0,1,0,0,0,1,0,0
2497,4159,4159,4159,4,2016,4.0,2.0,1.0,381.0,145.0,1890.0,-37.7735,145.0192,1160000.0,1,0,0,1,0,0,0,0,1,0,0
2498,4160,4160,4160,2,2016,2.0,1.0,1.0,1953.6326530612248,70.0,1970.0,-37.7755,145.0178,505000.0,0,0,1,1,0,0,0,0,1,0,0
2499,4162,4162,4162,2,2016,2.0,1.0,1.0,1953.6326530612248,77.0,2013.0,-37.7845,145.0105,602000.0,0,0,1,0,1,0,0,0,1,0,0
2500,4163,4163,4163,3,2016,3.0,1.0,1.0,185.0,107.0,1990.0,-37.7665,145.0175,846000.0,0,1,0,0,0,0,1,0,0,1,0
2501,4165,4165,4165,2,2016,2.0,1.0,1.0,1953.6326530612248,68.0,1970.0,-37.7719,145.0195,400000.0,0,0,1,0,0,0,0,1,1,0,0
2502,4166,4166,4166,2,2016,2.0,1.0,1.0,66.0,,1953.6326530612248,-37.7722,145.0178,610000.0,1,0,0,0,1,0,0,0,0,0,1
2503,4167,4167,4167,2,2016,2.0,1.0,1.0,1953.6326530612248,56.0,1970.0,-37.7782,145.0162,445000.0,0,0,1,0,1,0,0,0,1,0,0
2504,4168,4168,4168,2,2017,2.0,1.0,1.0,116.0,,1985.0,-37.7818,145.0161,730000.0,0,0,1,0,1,0,0,0,1,0,0
2505,4170,4170,4170,4,2016,4.0,2.0,2.0,490.0,226.0,2007.0,-37.7749,145.0242,1730000.0,1,0,0,0,1,0,0,0,1,0,0
2506,4171,4171,4171,2,2016,2.0,1.0,1.0,1953.6326530612248,,1953.6326530612248,-37.7762,145.0213,438000.0,0,0,1,0,1,0,0,0,0,1,0
2507,4174,4174,4174,3,2017,3.0,2.0,1.0,743.0,,1953.6326530612248,-37.7728,145.026,1700000.0,1,0,0,1,0,0,0,0,1,0,0
2508,4175,4175,4175,2,2017,2.0,1.0,1.0,1658.0,68.0,1970.0,-37.7781,145.0157,510000.0,0,0,1,0,1,0,0,0,1,0,0
2509,4177,4177,4177,1,2017,1.0,1.0,1.0,1953.6326530612248,,1953.6326530612248,-37.7839,145.0171,300000.0,0,0,1,0,0,0,0,1,0,1,0
2510,4178,4178,4178,3,2016,3.0,2.0,1.0,170.0,,1953.6326530612248,-37.7674,145.0209,750000.0,1,0,0,0,0,0,0,1,1,0,0
2511,4181,4181,4181,3,2016,3.0,2.0,4.0,735.0,,1950.0,-37.7706,145.0225,2350000.0,1,0,0,1,0,0,0,0,0,1,0
2512,4182,4182,4182,3,2016,3.0,1.0,4.0,553.0,109.0,1930.0,-37.7728,145.0214,1350000.0,1,0,0,0,0,0,0,1,1,0,0
2513,4183,4183,4183,4,2016,4.0,3.0,2.0,575.0,280.0,2015.0,-37.7671,145.0176,2000000.0,1,0,0,0,0,0,0,1,1,0,0
2514,4184,4184,4184,2,2016,2.0,1.0,1.0,285.0,,1953.6326530612248,-37.774,145.0244,1010000.0,1,0,0,0,1,0,0,0,1,0,0
2515,4185,4185,4185,3,2016,3.0,1.0,2.0,630.0,,1930.0,-37.7713,145.0196,1065000.0,1,0,0,0,1,0,0,0,1,0,0
2516,4186,4186,4186,2,2016,2.0,1.0,1.0,140.0,2.0,2008.0,-37.7697,145.0203,805000.0,0,1,0,0,1,0,0,0,0,1,0
2517,4189,4189,4189,3,2016,3.0,1.0,2.0,382.0,140.0,1950.0,-37.7696,145.0188,1055000.0,1,0,0,0,1,0,0,0,0,1,0
2518,4190,4190,4190,2,2016,2.0,1.0,1.0,1953.6326530612248,68.0,2014.0,-37.7845,145.0105,548000.0,0,0,1,0,0,0,1,0,1,0,0
2519,4191,4191,4191,3,2016,3.0,1.0,1.0,1953.6326530612248,126.0,1910.0,-37.7714,145.0173,1500000.0,1,0,0,0,1,0,0,0,0,1,0
2520,4192,4192,4192,2,2016,2.0,1.0,2.0,1953.6326530612248,75.0,1970.0,-37.7732,145.0193,600000.0,0,0,1,0,0,0,0,1,1,0,0
2521,4193,4193,4193,3,2016,1.0,1.0,1.0,453.0,,1953.6326530612248,-37.7772,145.0232,1510000.0,1,0,0,0,1,0,0,0,1,0,0
2522,4196,4196,4196,2,2016,2.0,1.0,1.0,1953.6326530612248,77.0,2002.0,-37.7682,145.0209,545000.0,0,0,1,0,0,0,1,0,0,1,0
2523,4197,4197,4197,3,2016,3.0,1.0,3.0,590.0,,1953.6326530612248,-37.7673,145.021,1145000.0,1,0,0,0,1,0,0,0,0,1,0
2524,4198,4198,4198,3,2016,3.0,1.0,1.0,496.0,122.0,1910.0,-37.7737,145.018,1375000.0,1,0,0,0,1,0,0,0,0,1,0
2525,4199,4199,4199,2,2016,2.0,1.0,0.0,128.0,,1937.5443037974685,-37.7941,144.9802,1000000.0,1,0,0,0,1,0,0,0,1,0,0
2526,4200,4200,4200,3,2016,3.0,2.0,2.0,1937.5443037974685,137.0,2004.0,-37.8029,144.975,1252000.0,1,0,0,0,1,0,0,0,1,0,0
2527,4203,4203,4203,2,2016,2.0,1.0,2.0,1937.5443037974685,71.0,1965.0,-37.7941,144.9802,810000.0,0,0,1,0,1,0,0,0,1,0,0
2528,4204,4204,4204,2,2016,2.0,1.0,1.0,1937.5443037974685,,1937.5443037974685,-37.7988,144.9772,692000.0,0,0,1,0,1,0,0,0,1,0,0
2529,4206,4206,4206,4,2016,4.0,1.0,1.0,186.0,,1902.0,-37.8048,144.9806,1780000.0,1,0,0,0,1,0,0,0,0,0,1
2530,4207,4207,4207,1,2016,1.0,1.0,0.0,87.0,66.0,1980.0,-37.8019,144.9821,947500.0,1,0,0,0,1,0,0,0,1,0,0
2531,4211,4211,4211,2,2016,2.0,1.0,0.0,1937.5443037974685,105.0,1890.0,-37.8006,144.9814,1460000.0,1,0,0,1,0,0,0,0,1,0,0
2532,4212,4212,4212,3,2016,3.0,2.0,2.0,1937.5443037974685,,1937.5443037974685,-37.7951,144.9776,1520000.0,0,1,0,0,1,0,0,0,1,0,0
2533,4213,4213,4213,2,2016,2.0,2.0,2.0,1937.5443037974685,105.0,2000.0,-37.7953,144.9775,880000.0,0,1,0,0,1,0,0,0,1,0,0
2534,4214,4214,4214,4,2016,4.0,4.0,2.0,337.0,291.0,1854.0,-37.8052,144.9739,3310000.0,1,0,0,0,1,0,0,0,0,0,1
2535,4215,4215,4215,3,2016,3.0,2.0,1.0,138.0,,1900.0,-37.795,144.9806,1481000.0,1,0,0,0,1,0,0,0,1,0,0
2536,4216,4216,4216,3,2016,3.0,2.0,1.0,187.0,,1937.5443037974685,-37.8003,144.9806,2200000.0,1,0,0,0,0,0,0,1,1,0,0
2537,4219,4219,4219,3,2016,3.0,1.0,1.0,113.0,105.0,1890.0,-37.7966,144.9821,1250000.0,1,0,0,1,0,0,0,0,1,0,0
2538,4220,4220,4220,2,2016,3.0,1.0,0.0,95.0,,1937.5443037974685,-37.8032,144.9825,1440000.0,1,0,0,0,1,0,0,0,1,0,0
2539,4222,4222,4222,2,2017,2.0,1.0,0.0,141.0,,1937.5443037974685,-37.7946,144.9765,1315000.0,1,0,0,0,1,0,0,0,1,0,0
2540,4223,4223,4223,4,2016,4.0,1.0,0.0,177.0,152.0,1890.0,-37.7999,144.9759,1950000.0,1,0,0,0,1,0,0,0,1,0,0
2541,4224,4224,4224,1,2016,1.0,1.0,1.0,1937.5443037974685,,2000.0,-37.7941,144.9802,597000.0,0,0,1,0,1,0,0,0,0,0,1
2542,4226,4226,4226,2,2016,2.0,1.0,1.0,1937.5443037974685,,1937.5443037974685,-37.799,144.9756,650000.0,0,0,1,0,1,0,0,0,1,0,0
2543,4228,4228,4228,1,2016,1.0,1.0,1.0,1937.5443037974685,52.0,2011.0,-37.7974,144.9799,465000.0,0,0,1,0,0,0,1,0,1,0,0
2544,4229,4229,4229,4,2016,3.0,2.0,1.0,132.0,165.0,1880.0,-37.8004,144.9768,1620000.0,1,0,0,0,1,0,0,0,1,0,0
2545,4231,4231,4231,3,2016,3.0,2.0,1.0,261.0,,1937.5443037974685,-37.803,144.9806,1600000.0,1,0,0,0,1,0,0,0,1,0,0
2546,4232,4232,4232,3,2016,3.0,2.0,1.0,2782.0,115.0,2000.0,-37.8005,144.9787,850000.0,0,0,1,0,0,0,0,1,1,0,0
2547,4233,4233,4233,2,2016,2.0,1.0,1.0,1937.5443037974685,,1937.5443037974685,-37.7967,144.9836,790000.0,0,0,1,0,1,0,0,0,1,0,0
2548,4234,4234,4234,2,2016,2.0,1.0,0.0,106.0,101.0,1890.0,-37.7968,144.9781,1122000.0,1,0,0,0,1,0,0,0,1,0,0
2549,4236,4236,4236,2,2016,2.0,2.0,0.0,1937.5443037974685,,1937.5443037974685,-37.8035,144.9826,660000.0,0,0,1,0,0,0,1,0,1,0,0
2550,4237,4237,4237,2,2016,2.0,1.0,1.0,157.0,110.0,1900.0,-37.7941,144.98,1300000.0,1,0,0,0,1,0,0,0,1,0,0
2551,4240,4240,4240,1,2017,1.0,1.0,1.0,782.0,42.0,1975.0,-37.8055,144.9809,420000.0,0,0,1,0,1,0,0,0,0,0,1
2552,4241,4241,4241,2,2016,2.0,1.0,1.0,1937.5443037974685,74.0,1900.0,-37.7967,144.9836,715000.0,0,0,1,0,1,0,0,0,1,0,0
